entity_id,entity_name,primary_asset_class,entity_type,website,fit_score,entity_evidence_status,claim_id,claim_type,claim,claim_evidence_status,claim_confidence,source_url,source_quality,source_tier,source_text_snippet,paper_ready
development-bank-of-wales,Development Bank of Wales,Sovereign Capital,regional development bank,https://developmentbank.wales,62,candidate_evidence,claim-development-bank-of-wales-intake-001,intake_sovereign-capital_bucket_signal,Development Bank of Wales has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://developmentbank.wales,primary,public_web,,0
development-bank-of-wales,Development Bank of Wales,Sovereign Capital,regional development bank,https://developmentbank.wales,62,candidate_evidence,claim-development-bank-of-wales-intake-002,intake_sovereign-capital_bucket_signal,Development Bank of Wales has source-backed Sovereign Capital bucket evidence: source text contains 'development finance'.,candidate_evidence,65,https://developmentbank.wales,primary,public_web,,0
development-bank-of-wales,Development Bank of Wales,Sovereign Capital,regional development bank,https://developmentbank.wales,62,candidate_evidence,claim-development-bank-of-wales-intake-003,intake_sovereign-capital_bucket_signal,Development Bank of Wales has source-backed Sovereign Capital bucket evidence: source text contains 'decarbonisation'.,candidate_evidence,65,https://developmentbank.wales,primary,public_web,,0
eb-capital,EB Capital,Sovereign Capital,Brazil alternative asset manager,https://www.ebcapital.com.br/,62,candidate_evidence,claim-eb-capital-intake-001,intake_sovereign-capital_bucket_signal,EB Capital has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.ebcapital.com.br/,primary,public_web,,0
eb-capital,EB Capital,Sovereign Capital,Brazil alternative asset manager,https://www.ebcapital.com.br/,62,candidate_evidence,claim-eb-capital-intake-002,intake_sovereign-capital_bucket_signal,EB Capital has source-backed Sovereign Capital bucket evidence: source text contains 'global investment'.,candidate_evidence,65,https://www.ebcapital.com.br/,primary,public_web,,0
eb-capital,EB Capital,Sovereign Capital,Brazil alternative asset manager,https://www.ebcapital.com.br/,62,candidate_evidence,claim-eb-capital-intake-003,intake_sovereign-capital_bucket_signal,EB Capital has source-backed Sovereign Capital bucket evidence: source text contains 'decarbonization'.,candidate_evidence,65,https://www.ebcapital.com.br/,primary,public_web,,0
elemental-impact,Elemental Impact,Sovereign Capital,catalytic capital provider (D-SAFE pioneer),https://elementalimpact.org/,62,candidate_evidence,claim-elemental-impact-intake-001,intake_sovereign-capital_bucket_signal,Elemental Impact has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://elementalimpact.org/,primary,public_web,,0
elemental-impact,Elemental Impact,Sovereign Capital,catalytic capital provider (D-SAFE pioneer),https://elementalimpact.org/,62,candidate_evidence,claim-elemental-impact-intake-002,intake_sovereign-capital_bucket_signal,Elemental Impact has source-backed Sovereign Capital bucket evidence: source text contains 'climate impact'.,candidate_evidence,65,https://elementalimpact.org/,primary,public_web,,0
elemental-impact,Elemental Impact,Sovereign Capital,catalytic capital provider (D-SAFE pioneer),https://elementalimpact.org/,62,candidate_evidence,claim-elemental-impact-intake-003,intake_sovereign-capital_bucket_signal,Elemental Impact has source-backed Sovereign Capital bucket evidence: source text contains 'catalytic capital'.,candidate_evidence,65,https://elementalimpact.org/,primary,public_web,,0
elemental-impact,Elemental Impact,Sovereign Capital,catalytic capital provider (D-SAFE pioneer),https://elementalimpact.org/,62,candidate_evidence,claim-elemental-impact-intake-004,intake_sovereign-capital_bucket_signal,Elemental Impact has source-backed Sovereign Capital bucket evidence: source text contains 'climate tech'.,candidate_evidence,65,https://elementalimpact.org/,primary,public_web,,0
european-bank-for-reconstruction-and-development-ebrd,European Bank for Reconstruction and Development (EBRD),Sovereign Capital,DFI / sovereign / climate fund,https://www.ebrd.com/,62,candidate_evidence,claim-european-bank-for-reconstruction-and-development-ebrd-intake-001,intake_sovereign-capital_bucket_signal,European Bank for Reconstruction and Development (EBRD) has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.ebrd.com/,primary,public_web,,0
european-bank-for-reconstruction-and-development-ebrd,European Bank for Reconstruction and Development (EBRD),Sovereign Capital,DFI / sovereign / climate fund,https://www.ebrd.com/,62,candidate_evidence,claim-european-bank-for-reconstruction-and-development-ebrd-intake-002,intake_sovereign-capital_bucket_signal,European Bank for Reconstruction and Development (EBRD) has source-backed Sovereign Capital bucket evidence: source text contains 'sustainable development'.,candidate_evidence,65,https://www.ebrd.com/,primary,public_web,,0
fonsis-fonds-souverain-d-investissements-strat-giques,FONSIS (Fonds Souverain d'Investissements Stratégiques),Sovereign Capital,national sovereign strategic investment fund (Senegal),https://www.fonsis.org/en,62,candidate_evidence,claim-fonsis-fonds-souverain-d-investissements-strat-giques-intake-001,intake_sovereign-capital_bucket_signal,FONSIS (Fonds Souverain d'Investissements Stratégiques) has source-backed Sovereign Capital bucket evidence: source text contains 'sovereign'.,candidate_evidence,65,https://www.fonsis.org/en,primary,public_web,,0
fonsis-fonds-souverain-d-investissements-strat-giques,FONSIS (Fonds Souverain d'Investissements Stratégiques),Sovereign Capital,national sovereign strategic investment fund (Senegal),https://www.fonsis.org/en,62,candidate_evidence,claim-fonsis-fonds-souverain-d-investissements-strat-giques-intake-002,intake_sovereign-capital_bucket_signal,FONSIS (Fonds Souverain d'Investissements Stratégiques) has source-backed Sovereign Capital bucket evidence: source text contains 'sovereign wealth'.,candidate_evidence,65,https://www.fonsis.org/en,primary,public_web,,0
fonsis-fonds-souverain-d-investissements-strat-giques,FONSIS (Fonds Souverain d'Investissements Stratégiques),Sovereign Capital,national sovereign strategic investment fund (Senegal),https://www.fonsis.org/en,62,candidate_evidence,claim-fonsis-fonds-souverain-d-investissements-strat-giques-intake-003,intake_sovereign-capital_bucket_signal,FONSIS (Fonds Souverain d'Investissements Stratégiques) has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://www.fonsis.org/en,primary,public_web,,0
fonsis-fonds-souverain-d-investissements-strat-giques,FONSIS (Fonds Souverain d'Investissements Stratégiques),Sovereign Capital,national sovereign strategic investment fund (Senegal),https://www.fonsis.org/en,62,candidate_evidence,claim-fonsis-fonds-souverain-d-investissements-strat-giques-intake-004,intake_sovereign-capital_bucket_signal,FONSIS (Fonds Souverain d'Investissements Stratégiques) has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.fonsis.org/en,primary,public_web,,0
fonsis-fonds-souverain-d-investissements-strat-giques,FONSIS (Fonds Souverain d'Investissements Stratégiques),Sovereign Capital,national sovereign strategic investment fund (Senegal),https://www.fonsis.org/en,62,candidate_evidence,claim-fonsis-fonds-souverain-d-investissements-strat-giques-intake-005,intake_sovereign-capital_bucket_signal,FONSIS (Fonds Souverain d'Investissements Stratégiques) has source-backed Sovereign Capital bucket evidence: source text contains 'strategic investment'.,candidate_evidence,65,https://www.fonsis.org/en,primary,public_web,,0
fonsis-fonds-souverain-d-investissements-strat-giques,FONSIS (Fonds Souverain d'Investissements Stratégiques),Sovereign Capital,national sovereign strategic investment fund (Senegal),https://www.fonsis.org/en,62,candidate_evidence,claim-fonsis-fonds-souverain-d-investissements-strat-giques-intake-006,intake_sovereign-capital_bucket_signal,FONSIS (Fonds Souverain d'Investissements Stratégiques) has source-backed Sovereign Capital bucket evidence: source text contains 'sustainable development'.,candidate_evidence,65,https://www.fonsis.org/en,primary,public_web,,0
fonsis-fonds-souverain-d-investissements-strat-giques,FONSIS (Fonds Souverain d'Investissements Stratégiques),Sovereign Capital,national sovereign strategic investment fund (Senegal),https://www.fonsis.org/en,62,candidate_evidence,claim-fonsis-fonds-souverain-d-investissements-strat-giques-intake-007,intake_sovereign-capital_bucket_signal,FONSIS (Fonds Souverain d'Investissements Stratégiques) has source-backed Sovereign Capital bucket evidence: source text contains 'energy transition'.,candidate_evidence,65,https://www.fonsis.org/en,primary,public_web,,0
finance-in-motion,Finance in Motion,Sovereign Capital,DFI / sovereign / climate fund,https://www.finance-in-motion.com/,62,candidate_evidence,claim-finance-in-motion-intake-001,intake_sovereign-capital_bucket_signal,Finance in Motion has source-backed Sovereign Capital bucket evidence: source text contains 'blended finance'.,candidate_evidence,65,https://www.finance-in-motion.com/,primary,public_web,,0
finance-in-motion,Finance in Motion,Sovereign Capital,DFI / sovereign / climate fund,https://www.finance-in-motion.com/,62,candidate_evidence,claim-finance-in-motion-intake-002,intake_sovereign-capital_bucket_signal,Finance in Motion has source-backed Sovereign Capital bucket evidence: source text contains 'clean energy'.,candidate_evidence,65,https://www.finance-in-motion.com/,primary,public_web,,0
finance-in-motion,Finance in Motion,Sovereign Capital,DFI / sovereign / climate fund,https://www.finance-in-motion.com/,62,candidate_evidence,claim-finance-in-motion-intake-003,intake_sovereign-capital_bucket_signal,Finance in Motion has source-backed Sovereign Capital bucket evidence: source text contains 'decarbonisation'.,candidate_evidence,65,https://www.finance-in-motion.com/,primary,public_web,,0
finance-in-motion,Finance in Motion,Sovereign Capital,DFI / sovereign / climate fund,https://www.finance-in-motion.com/,62,candidate_evidence,claim-finance-in-motion-intake-004,intake_sovereign-capital_bucket_signal,Finance in Motion has source-backed Sovereign Capital bucket evidence: source text contains 'renewable energy'.,candidate_evidence,65,https://www.finance-in-motion.com/,primary,public_web,,0
green-climate-fund,Green Climate Fund,Sovereign Capital,UN climate finance,https://www.greenclimate.fund/,62,candidate_evidence,claim-green-climate-fund-intake-001,intake_sovereign-capital_bucket_signal,Green Climate Fund has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.greenclimate.fund/,primary,public_web,,0
green-climate-fund,Green Climate Fund,Sovereign Capital,UN climate finance,https://www.greenclimate.fund/,62,candidate_evidence,claim-green-climate-fund-intake-002,intake_sovereign-capital_bucket_signal,Green Climate Fund has source-backed Sovereign Capital bucket evidence: source text contains 'climate finance'.,candidate_evidence,65,https://www.greenclimate.fund/,primary,public_web,,0
green-climate-fund,Green Climate Fund,Sovereign Capital,UN climate finance,https://www.greenclimate.fund/,62,candidate_evidence,claim-green-climate-fund-intake-003,intake_sovereign-capital_bucket_signal,Green Climate Fund has source-backed Sovereign Capital bucket evidence: source text contains 'decarbonization'.,candidate_evidence,65,https://www.greenclimate.fund/,primary,public_web,,0
green-climate-fund,Green Climate Fund,Sovereign Capital,UN climate finance,https://www.greenclimate.fund/,62,candidate_evidence,claim-green-climate-fund-intake-004,intake_sovereign-capital_bucket_signal,Green Climate Fund has source-backed Sovereign Capital bucket evidence: source text contains 'decarbonisation'.,candidate_evidence,65,https://www.greenclimate.fund/,primary,public_web,,0
green-climate-fund,Green Climate Fund,Sovereign Capital,UN climate finance,https://www.greenclimate.fund/,62,candidate_evidence,claim-green-climate-fund-intake-005,intake_sovereign-capital_bucket_signal,Green Climate Fund has source-backed Sovereign Capital bucket evidence: source text contains 'renewable energy'.,candidate_evidence,65,https://www.greenclimate.fund/,primary,public_web,,0
guardians-of-new-zealand-superannuation-nz-super-fund,Guardians of New Zealand Superannuation (NZ Super Fund),Sovereign Capital,national pension reserve fund,https://nzsuperfund.nz/,62,candidate_evidence,claim-guardians-of-new-zealand-superannuation-nz-super-fund-intake-001,intake_sovereign-capital_bucket_signal,Guardians of New Zealand Superannuation (NZ Super Fund) has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://nzsuperfund.nz/,primary,public_web,,0
